te_source_kind,speaker,content,start,end,event_type,role,tool_name,agent_type,agent_id,model,tokens_out,event_id,content_type,start_record,start_work,start_floor,provenance,human_text
ai,Tool:Write,"[Write file: /Users/ben/Desktop/site-tools/index.html]
<title>LT 2010 · Computer Skills for the Information Age</title>

<style>
  :root {
    /* light theme (default) */
    --paper:      #FAFBFC;
    --surface:    #FFFFFF;
    --surface-2:  #F1F3F7;
    --ink:        #17233B;
    --ink-soft:   #47536B;
    --ink-faint:  #6B7689;
    --navy:       #1B2C4A;
    --accent:     #B37D22;
    --accent-ink: #8A5E12;
    --accent-bg:  #F6EEDD;
    --line:       #E2E5EC;
    --line-soft:  #EDEFF3;
    --shadow:     0 1px 2px rgba(23,35,59,.04), 0 8px 28px rgba(23,35,59,.06);
    --shadow-sm:  0 1px 2px rgba(23,35,59,.05);

    --serif: ""Iowan Old Style"", ""Charter"", ""Palatino Linotype"", Palatino, ""Book Antiqua"", Georgia, Cambria, serif;
    --sans:  -apple-system, BlinkMacSystemFont, ""Segoe UI"", ""Helvetica Neue"", Arial, sans-serif;
    --mono:  ui-monospace, ""SF Mono"", ""SFMono-Regular"", Menlo, Monaco, ""Cascadia Code"", Consolas, monospace;

    --measure: 68ch;
    --pad: clamp(1.25rem, 5vw, 3rem);
    --radius: 12px;
  }

  @media (prefers-color-scheme: dark) {
    :root {
      --paper:      #0E1626;
      --surface:    #14203A;
      --surface-2:  #1B2A46;
      --ink:        #E9ECF3;
      --ink-soft:   #AAB5CB;
      --ink-faint:  #7D89A2;
      --navy:       #C9D6EE;
      --accent:     #DDA84A;
      --accent-ink: #E7BC6E;
      --accent-bg:  #241E10;
      --line:       #26344F;
      --line-soft:  #1D2B44;
      --shadow:     0 1px 2px rgba(0,0,0,.25), 0 10px 30px rgba(0,0,0,.35);
      --shadow-sm:  0 1px 2px rgba(0,0,0,.3);
    }
  }

  /* explicit toggle must win over the media query in both directions */
  :root[data-theme=""light""] {
    --paper:#FAFBFC; --surface:#FFFFFF; --surface-2:#F1F3F7;
    --ink:#17233B; --ink-soft:#47536B; --ink-faint:#6B7689;
    --navy:#1B2C4A; --accent:#B37D22; --accent-ink:#8A5E12; --accent-bg:#F6EEDD;
    --line:#E2E5EC; --line-soft:#EDEFF3;
    --shadow:0 1px 2px rgba(23,35,59,.04),0 8px 28px rgba(23,35,59,.06);
    --shadow-sm:0 1px 2px rgba(23,35,59,.05);
  }
  :root[data-theme=""dark""] {
    --paper:#0E1626; --surface:#14203A; --surface-2:#1B2A46;
    --ink:#E9ECF3; --ink-soft:#AAB5CB; --ink-faint:#7D89A2;
    --navy:#C9D6EE; --accent:#DDA84A; --accent-ink:#E7BC6E; --accent-bg:#241E10;
    --line:#26344F; --line-soft:#1D2B44;
    --shadow:0 1px 2px rgba(0,0,0,.25),0 10px 30px rgba(0,0,0,.35);
    --shadow-sm:0 1px 2px rgba(0,0,0,.3);
  }

  * { box-sizing: border-box; }

  body {
    margin: 0;
    background: var(--paper);
    color: var(--ink);
    font-family: var(--sans);
    font-size: 17px;
    line-height: 1.65;
    -webkit-font-smoothing: antialiased;
    text-rendering: optimizeLegibility;
  }

  ::selection { background: var(--accent-bg); color: var(--accent-ink); }

  a { color: inherit; }

  h1, h2, h3 { font-family: var(--serif); font-weight: 600; text-wrap: balance; letter-spacing: -.01em; }

  .wrap { max-width: 1080px; margin-inline: auto; padding-inline: var(--pad); }

  .eyebrow {
    font-family: var(--mono);
    font-size: .72rem;
    letter-spacing: .18em;
    text-transform: uppercase;
    color: var(--accent-ink);
    margin: 0;
  }

  /* ---------- nav ---------- */
  header.nav {
    position: sticky; top: 0; z-index: 50;
    background: color-mix(in srgb, var(--paper) 82%, transparent);
    backdrop-filter: saturate(1.4) blur(12px);
    -webkit-backdrop-filter: saturate(1.4) blur(12px);
    border-bottom: 1px solid var(--line);
  }
  .nav-inner {
    max-width: 1080px; margin-inline: auto; padding: .7rem var(--pad);
    display: flex; align-items: center; gap: 1.5rem;
  }
  .brand { display: flex; align-items: baseline; gap: .55rem; margin-right: auto; }
  .brand .code {
    font-family: var(--mono); font-weight: 600; font-size: .82rem;
    letter-spacing: .1em; color: var(--accent-ink);
    border: 1px solid var(--line); border-radius: 6px; padding: .18rem .4rem;
    background: var(--surface);
  }
  .brand .name { font-family: var(--serif); font-size: 1.04rem; font-weight: 600; }
  .nav-links { display: flex; gap: 1.3rem; align-items: center; }
  .nav-links a {
    text-decoration: none; color: var(--ink-soft); font-size: .9rem;
    padding: .2rem 0; position: relative; transition: color .15s ease;
  }
  .nav-links a::after {
    content: """"; position: absolute; left: 0; right: 100%; bottom: -.15rem;
    height: 1.5px; background: var(--accent); transition: right .2s ease;
  }
  .nav-links a:hover { color: var(--ink); }
  .nav-links a:hover::after { right: 0; }
  .nav-links a:focus-visible { outline: 2px solid var(--accent); outline-offset: 4px; border-radius: 2px; }
  @media (max-width: 720px) { .nav-links { display: none; } }

  /* ---------- hero ---------- */
  .hero { padding: clamp(3rem, 9vw, 6rem) 0 clamp(2.5rem, 6vw, 4rem); }
  .hero .eyebrow { margin-bottom: 1.1rem; }
  .hero h1 {
    font-size: clamp(2.5rem, 6.2vw, 4.3rem);
    line-height: 1.03; margin: 0 0 1.1rem;
    max-width: 15ch;
  }
  .hero .lede {
    font-size: clamp(1.08rem, 2.2vw, 1.28rem);
    color: var(--ink-soft); max-width: 60ch; margin: 0 0 2rem;
    line-height: 1.6;
  }
  .accent-rule { width: 64px; height: 3px; background: var(--accent); border: 0; margin: 0 0 2rem; border-radius: 2px; }

  .meta-strip {
    display: flex; flex-wrap: wrap; gap: 0; margin-top: .5rem;
    border: 1px solid var(--line); border-radius: var(--radius);
    overflow: hidden; background: var(--surface); box-shadow: var(--shadow-sm);
  }
  .meta-strip .cell {
    flex: 1 1 140px; padding: .95rem 1.15rem;
    border-right: 1px solid var(--line);
  }
  .meta-strip .cell:last-child { border-right: 0; }
  .meta-strip .k { font-family: var(--mono); font-size: .66rem; letter-spacing: .14em; text-transform: uppercase; color: var(--ink-faint); }
  .meta-strip .v { font-family: var(--serif); font-size: 1.18rem; margin-top: .2rem; }
  @media (max-width: 620px) {
    .meta-strip .cell { flex-basis: 50%; border-bottom: 1px solid var(--line); }
    .meta-strip .cell:nth-child(2n) { border-right: 0; }
  }

  /* ---------- section scaffolding ---------- */
  section { padding: clamp(2.75rem, 6vw, 4.5rem) 0; border-top: 1px solid var(--line-soft); scroll-margin-top: 74px; }
  .sec-head { margin-bottom: 2.2rem; }
  .sec-head h2 { font-size: clamp(1.7rem, 3.4vw, 2.35rem); margin: .5rem 0 0; }

  .prose { max-width: var(--measure); }
  .prose p { color: var(--ink-soft); margin: 0 0 1.1rem; }
  .prose strong { color: var(--ink); font-weight: 600; }

  /* ---------- learning goals ---------- */
  .goals { display: grid; grid-template-columns: repeat(3, 1fr); gap: 1rem; }
  @media (max-width: 860px) { .goals { grid-template-columns: repeat(2, 1fr); } }
  @media (max-width: 560px) { .goals { grid-template-columns: 1fr; } }
  .goal {
    background: var(--surface); border: 1px solid var(--line); border-radius: var(--radius);
    padding: 1.3rem 1.35rem 1.45rem; box-shadow: var(--shadow-sm);
    transition: transform .18s ease, box-shadow .18s ease, border-color .18s ease;
  }
  .goal:hover { transform: translateY(-3px); box-shadow: var(--shadow); border-color: color-mix(in srgb, var(--accent) 40%, var(--line)); }
  .goal .tag { font-family: var(--mono); font-size: .66rem; letter-spacing: .14em; text-transform: uppercase; color: var(--accent-ink); }
  .goal h3 { font-size: 1.24rem; margin: .55rem 0 .5rem; }
  .goal p { margin: 0; color: var(--ink-soft); font-size: .95rem; line-height: 1.55; }

  /* ---------- schedule ---------- */
  .legend { font-family: var(--mono); font-size: .78rem; color: var(--ink-faint); margin: 0 0 1.4rem; }
  .legend b { color: var(--accent-ink); font-weight: 600; }
  .table-scroll { overflow-x: auto; border: 1px solid var(--line); border-radius: var(--radius); box-shadow: var(--shadow-sm); background: var(--surface); }
  table.sched { width: 100%; border-collapse: collapse; min-width: 640px; font-size: .95rem; }
  table.sched thead th {
    text-align: left; font-family: var(--mono); font-weight: 600;
    font-size: .68rem; letter-spacing: .12em; text-transform: uppercase; color: var(--ink-faint);
    padding: .95rem 1.1rem; border-bottom: 1px solid var(--line); background: var(--surface-2);
    position: sticky; top: 0;
  }
  table.sched td { padding: 1rem 1.1rem; border-bottom: 1px solid var(--line-soft); vertical-align: top; }
  table.sched tbody tr:last-child td { border-bottom: 0; }
  table.sched tbody tr:hover td { background: color-mix(in srgb, var(--accent-bg) 45%, transparent); }
  .wk { font-family: var(--mono); font-weight: 600; color: var(--accent-ink); font-size: .9rem; white-space: nowrap; }
  .topic { font-family: var(--serif); font-size: 1.06rem; color: var(--ink); }
  .topic .flex { display: inline-block; margin-left: .35rem; color: var(--accent-ink); font-family: var(--sans); font-weight: 700; }
  .due { font-family: var(--mono); font-variant-numeric: tabular-nums; color: var(--ink-soft); white-space: nowrap; }
  .chips { display: flex; flex-wrap: wrap; gap: .35rem; }
  .chip {
    font-size: .74rem; padding: .2rem .55rem; border-radius: 999px;
    border: 1px solid var(--line); color: var(--ink-soft); background: var(--surface-2); white-space: nowrap;
  }
  .chip.assign { border-color: color-mix(in srgb, var(--accent) 55%, var(--line)); color: var(--accent-ink); background: var(--accent-bg); font-weight: 600; }
  tr.break td { background: var(--surface-2); }
  tr.break .topic { color: var(--ink-faint); font-style: italic; font-size: .98rem; }

  /* ---------- assignments ---------- */
  .assign-grid { display: grid; grid-template-columns: repeat(3, 1fr); gap: 1rem; }
  @media (max-width: 780px) { .assign-grid { grid-template-columns: 1fr; } }
  .acard {
    display: flex; flex-direction: column;
    background: var(--surface); border: 1px solid var(--line); border-radius: var(--radius);
    padding: 1.4rem 1.4rem 1.5rem; box-shadow: var(--shadow-sm);
    position: relative; overflow: hidden;
  }
  .acard::before { content: """"; position: absolute; inset: 0 auto 0 0; width: 3px; background: var(--accent); }
  .acard .n { font-family: var(--mono); font-size: .7rem; letter-spacing: .12em; text-transform: uppercase; color: var(--accent-ink); }
  .acard h3 { font-size: 1.3rem; margin: .5rem 0 .55rem; }
  .acard p { margin: 0 0 1.2rem; color: var(--ink-soft); font-size: .93rem; line-height: 1.55; }
  .acard .foot { margin-top: auto; display: flex; align-items: baseline; justify-content: space-between; gap: .5rem; padding-top: .9rem; border-top: 1px solid var(--line-soft); }
  .acard .foot .lbl { font-family: var(--mono); font-size: .64rem; letter-spacing: .12em; text-transform: uppercase; color: var(--ink-faint); }
  .acard .foot .val { font-family: var(--mono); font-variant-numeric: tabular-nums; font-weight: 600; color: var(--ink); }
  .note {
    margin-top: 1.3rem; padding: 1rem 1.2rem; border-radius: var(--radius);
    background: var(--surface-2); border: 1px solid var(--line); color: var(--ink-soft); font-size: .92rem;
  }
  .note b { color: var(--ink); }

  /* ---------- contact ---------- */
  .contact-grid { display: grid; grid-template-columns: 1.1fr 1fr; gap: 1rem; }
  @media (max-width: 780px) { .contact-grid { grid-template-columns: 1fr; } }
  .card {
    background: var(--surface); border: 1px solid var(--line); border-radius: var(--radius);
    padding: 1.6rem 1.6rem; box-shadow: var(--shadow-sm);
  }
  .card h3 { font-size: 1.35rem; margin: 0 0 1rem; }
  .dl { display: grid; grid-template-columns: auto 1fr; gap: .55rem 1.2rem; margin: 0; }
  .dl dt { font-family: var(--mono); font-size: .66rem; letter-spacing: .12em; text-transform: uppercase; color: var(--ink-faint); padding-top: .15rem; }
  .dl dd { margin: 0; color: var(--ink); }
  .dl dd a { color: var(--accent-ink); text-decoration: none; }
  .dl dd a:hover { text-decoration: underline; }
  .ph { color: var(--ink-faint); font-style: italic; }

  /* ---------- footer ---------- */
  footer.site {
    border-top: 1px solid var(--line); padding: 2.5rem 0 3rem; margin-top: 1rem;
    color: var(--ink-faint); font-size: .85rem;
  }
  footer.site .fi { display: flex; flex-wrap: wrap; gap: .6rem 1.2rem; align-items: center; justify-content: space-between; }
  footer.site .code { font-family: var(--mono); letter-spacing: .08em; }

  /* reveal on load */
  .reveal { opacity: 0; transform: translateY(14px); animation: rise .7s cubic-bezier(.2,.7,.2,1) forwards; }
  .reveal.d1 { animation-delay: .05s; }
  .reveal.d2 { animation-delay: .12s; }
  .reveal.d3 { animation-delay: .19s; }
  .reveal.d4 { animation-delay: .26s; }
  @keyframes rise { to { opacity: 1; transform: none; } }
  @media (prefers-reduced-motion: reduce) {
    .reveal { animation: none; opacity: 1; transform: none; }
    html { scroll-behavior: auto; }
  }
  html { scroll-behavior: smooth; }
</style>

<header class=""nav"">
  <div class=""nav-inner"">
    <div class=""brand"">
      <span class=""code"">LT&nbsp;2010</span>
      <span class=""name"">Computer Skills for the Information Age</span>
    </div>
    <nav class=""nav-links"" aria-label=""Section navigation"">
      <a href=""#overview"">Overview</a>
      <a href=""#goals"">Learning Goals</a>
      <a href=""#schedule"">Schedule</a>
      <a href=""#assignments"">Assignments</a>
      <a href=""#contact"">Contact</a>
    </nav>
  </div>
</header>

<main>
  <!-- HERO -->
  <div class=""hero"">
    <div class=""wrap"">
      <p class=""eyebrow reveal"">LT 2010 · Spring Semester</p>
      <h1 class=""reveal d1"">Computer Skills for the Information Age</h1>
      <hr class=""accent-rule reveal d1"" />
      <p class=""lede reveal d2"">
        Computing, technology, and AI now shape how we learn, work, communicate, and decide.
        This course helps you become a thoughtful, capable, and ethical participant in a
        digital and AI-saturated world.
      </p>
      <div class=""meta-strip reveal d3"">
        <div class=""cell""><div class=""k"">Prerequisites</div><div class=""v"">None</div></div>
        <div class=""cell""><div class=""k"">Designed for</div><div class=""v"">All backgrounds</div></div>
        <div class=""cell""><div class=""k"">Format</div><div class=""v"">Weekly units</div></div>
        <div class=""cell""><div class=""k"">Assessed by</div><div class=""v"">3 assignments</div></div>
      </div>
    </div>
  </div>

  <!-- OVERVIEW -->
  <section id=""overview"">
    <div class=""wrap"">
      <div class=""sec-head"">
        <p class=""eyebrow"">About the course</p>
        <h2>An orientation for a digital &amp; AI age</h2>
      </div>
      <div class=""prose"">
        <p>
          This course helps you become a thoughtful, capable, and ethical participant in a world
          reshaped by computing, technology, and artificial intelligence. Over the term you'll use
          computing as a tool to <strong>work and create with data</strong>; learn effectively
          <strong>with and without AI</strong>; <strong>find and judge digital information</strong>;
          reason about the <strong>ethics of technology</strong>; and build a
          <strong>professional digital presence</strong> for your career.
        </p>
        <p>
          It's designed for students of every background — <strong>no prerequisites are required</strong>.
          Whether you arrive as a confident coder or have never opened a spreadsheet, you'll leave with
          practical skills and the judgment to use them well.
        </p>
      </div>
    </div>
  </section>

  <!-- LEARNING GOALS -->
  <section id=""goals"">
    <div class=""wrap"">
      <div class=""sec-head"">
        <p class=""eyebrow"">What you'll be able to do</p>
        <h2>Six skills you'll carry forward</h2>
      </div>
      <div class=""goals"">
        <article class=""goal"">
          <span class=""tag"">Data</span>
          <h3>Work with data</h3>
          <p>Use computing as a tool to gather, shape, and create with data — the raw material of modern work.</p>
        </article>
        <article class=""goal"">
          <span class=""tag"">Learning</span>
          <h3>Learn how to learn</h3>
          <p>Build durable strategies for learning effectively, both with AI assistance and on your own.</p>
        </article>
        <article class=""goal"">
          <span class=""tag"">Information</span>
          <h3>Judge information</h3>
          <p>Find, evaluate, and decide what to trust across a noisy digital information landscape.</p>
        </article>
        <article class=""goal"">
          <span class=""tag"">AI</span>
          <h3>Understand AI</h3>
          <p>Develop a working literacy for what AI can and can't do — and how to use it responsibly.</p>
        </article>
        <article class=""goal"">
          <span class=""tag"">Ethics</span>
          <h3>Reason about ethics</h3>
          <p>Think critically about the ethics, privacy, and power dynamics that technology sets in motion.</p>
        </article>
        <article class=""goal"">
          <span class=""tag"">Identity</span>
          <h3>Present yourself</h3>
          <p>Create a professional digital presence and identity that serves your goals and career.</p>
        </article>
      </div>
    </div>
  </section>

  <!-- SCHEDULE -->
  <section id=""schedule"">
    <div class=""wrap"">
      <div class=""sec-head"">
        <p class=""eyebrow"">Week by week</p>
        <h2>Course schedule</h2>
      </div>
      <p class=""legend"">
        <b>★</b> Two-week unit — extra time is built in so you can work on your final assignment.
        Topics and readings are subject to change; always check this schedule for the latest.
      </p>
      <div class=""table-scroll"">
        <table class=""sched"">
          <thead>
            <tr>
              <th scope=""col"">Week</th>
              <th scope=""col"">Topic</th>
              <th scope=""col"">This week</th>
              <th scope=""col"">Due</th>
            </tr>
          </thead>
          <tbody>
            <tr>
              <td class=""wk"">Week 1</td>
              <td class=""topic"">Learning in a Digital &amp; AI Age</td>
              <td><div class=""chips""><span class=""chip"">Discussion</span><span class=""chip"">AI / digital tool survey</span></div></td>
              <td class=""due"">Jan 17</td>
            </tr>
            <tr>
              <td class=""wk"">Week 2</td>
              <td class=""topic"">Learning How to Learn</td>
              <td><div class=""chips""><span class=""chip"">Discussion</span></div></td>
              <td class=""due"">Jan 24</td>
            </tr>
            <tr>
              <td class=""wk"">Week 3</td>
              <td class=""topic"">Digital Communication &amp; Collaboration</td>
              <td><div class=""chips""><span class=""chip"">Discussion</span></div></td>
              <td class=""due"">Jan 31</td>
            </tr>
            <tr>
              <td class=""wk"">Week 4</td>
              <td class=""topic"">Information Literacy</td>
              <td><div class=""chips""><span class=""chip"">Discussion</span><span class=""chip assign"">Assignment 1</span></div></td>
              <td class=""due"">Feb 7</td>
            </tr>
            <tr>
              <td class=""wk"">Week 5</td>
              <td class=""topic"">AI Literacy</td>
              <td><div class=""chips""><span class=""chip"">Discussion</span></div></td>
              <td class=""due"">Feb 14</td>
            </tr>
            <tr>
              <td class=""wk"">Week 6</td>
              <td class=""topic"">Ethics, Privacy &amp; Power in an AI Age</td>
              <td><div class=""chips""><span class=""chip"">Discussion</span></div></td>
              <td class=""due"">Feb 21</td>
            </tr>
            <tr>
              <td class=""wk"">Week 7</td>
              <td class=""topic"">Human-Centered Design</td>
              <td><div class=""chips""><span class=""chip"">Discussion</span></div></td>
              <td class=""due"">Feb 28</td>
            </tr>
            <tr>
              <td class=""wk"">Week 8</td>
              <td class=""topic"">Professional Identity &amp; Self-Presentation</td>
              <td><div class=""chips""><span class=""chip"">Discussion</span><span class=""chip assign"">Assignment 2</span></div></td>
              <td class=""due"">Mar 7</td>
            </tr>
            <tr>
              <td class=""wk"">Week 9</td>
              <td class=""topic"">Working with Data</td>
              <td><div class=""chips""><span class=""chip"">Discussion</span></div></td>
              <td class=""due"">Mar 14</td>
            </tr>
            <tr class=""break"">
              <td class=""wk"">—</td>
              <td class=""topic"">Spring Break</td>
              <td><div class=""chips""><span class=""chip"">No class</span></div></td>
              <td class=""due"">—</td>
            </tr>
            <tr>
              <td class=""wk"">Week 10</td>
              <td class=""topic"">Data Storytelling &amp; Visualization <span class=""flex"" title=""Two-week unit"">★</span></td>
              <td><div class=""chips""><span class=""chip"">Discussion</span></div></td>
              <td class=""due"">Apr 4</td>
            </tr>
            <tr>
              <td class=""wk"">Week 11</td>
              <td class=""topic"">Coding &amp; Computational Thinking <span class=""flex"" title=""Two-week unit"">★</span></td>
              <td><div class=""chips""><span class=""chip"">Discussion</span></div></td>
              <td class=""due"">Apr 19</td>
            </tr>
            <tr>
              <td class=""wk"">Final</td>
              <td class=""topic"">Final Assignment</td>
              <td><div class=""chips""><span class=""chip assign"">Assignment 3</span></div></td>
              <td class=""due"">Apr 26</td>
            </tr>
          </tbody>
        </table>
      </div>
    </div>
  </section>

  <!-- ASSIGNMENTS -->
  <section id=""assignments"">
    <div class=""wrap"">
      <div class=""sec-head"">
        <p class=""eyebrow"">How you're assessed</p>
        <h2>Three assignments, applied</h2>
      </div>
      <div class=""assign-grid"">
        <article class=""acard"">
          <span class=""n"">Assignment 1</span>
          <h3>Finding &amp; judging information</h3>
          <p>Put information literacy into practice: locate sources, evaluate credibility, and defend what you choose to trust.</p>
          <div class=""foot""><span class=""lbl"">Due</span><span class=""val"">Feb 7</span></div>
        </article>
        <article class=""acard"">
          <span class=""n"">Assignment 2</span>
          <h3>Your professional presence</h3>
          <p>Build and present a professional digital identity — the version of you the information age meets first.</p>
          <div class=""foot""><span class=""lbl"">Due</span><span class=""val"">Mar 7</span></div>
        </article>
        <article class=""acard"">
          <span class=""n"">Assignment 3 · Final</span>
          <h3>Working &amp; creating with data</h3>
          <p>Bring the term together: work with data, tell its story, and apply computational thinking to a problem you care about.</p>
          <div class=""foot""><span class=""lbl"">Due</span><span class=""val"">Apr 26</span></div>
        </article>
      </div>
      <p class=""note"">
        <b>Every week also brings a discussion.</b> Weekly discussions run throughout the term, and the course opens
        with an <b>AI / digital tool survey</b> in Week 1. The final unit is spread across two weeks so you have
        room to finish Assignment&nbsp;3.
      </p>
    </div>
  </section>

  <!-- CONTACT -->
  <section id=""contact"">
    <div class=""wrap"">
      <div class=""sec-head"">
        <p class=""eyebrow"">Get in touch</p>
        <h2>Instructor &amp; course info</h2>
      </div>
      <div class=""contact-grid"">
        <div class=""card"">
          <h3>Instructor</h3>
          <dl class=""dl"">
            <dt>Name</dt><dd class=""ph"">Instructor name</dd>
            <dt>Email</dt><dd><a href=""mailto:instructor@example.edu"">instructor@example.edu</a></dd>
            <dt>Office</dt><dd class=""ph"">Building &amp; room</dd>
            <dt>Hours</dt><dd class=""ph"">Weekly office hours</dd>
          </dl>
        </div>
        <div class=""card"">
          <h3>Course details</h3>
          <dl class=""dl"">
            <dt>Course</dt><dd>LT 2010 · Computer Skills for the Information Age</dd>
            <dt>Term</dt><dd class=""ph"">Spring — add year</dd>
            <dt>Meets</dt><dd class=""ph"">Day &amp; time</dd>
            <dt>Location</dt><dd class=""ph"">Room or online</dd>
          </dl>
        </div>
      </div>
      <p class=""note"">Fields marked in italic are placeholders — send me the specifics and I'll fill them in.</p>
    </div>
  </section>
</main>

<footer class=""site"">
  <div class=""wrap fi"">
    <span class=""code"">LT 2010 — Computer Skills for the Information Age</span>
    <span>Thoughtful · Capable · Ethical — in a digital &amp; AI age</span>
  </div>
</footer>",293.342,293.842,tool_call,tool,Write,,,claude-opus-4-8,,09d955ce-369b-46ce-8e53-1f2551d907b0,code,293.742,293.342,191.696,marker,
ai,Tool:Write,File created successfully at: /Users/ben/Desktop/site-tools/index.html (file state is current in your context — no need to Read it back),294.997,295.497,tool_result,tool,Write,,,,,9ea5fc25-6cc8-473c-b3ca-6657147bebc5,text,295.397,294.997,293.842,marker,
ai,Claude,Now let me publish it as a live artifact you can view.,295.497,297.853,message,assistant,,,,claude-opus-4-8,198,a7dbba3e-721a-4818-85ca-c67c0cedf69e,text,297.753,295.497,295.497,estimated,
ai,Tool:Artifact,"[Artifact] {""file_path"": ""/Users/ben/Desktop/site-tools/index.html"", ""favicon"": ""\ud83d\udcda"", ""description"": ""Course website for LT 2010, Computer Skills for the Information Age \u2014 overview, learning goals, weekly schedule, and assignments."", ""label"": ""initial-design""}",298.228,298.728,tool_call,tool,Artifact,,,claude-opus-4-8,,94d667c8-2bd3-4999-8e48-61e222422f6b,text,298.628,298.228,297.853,marker,
ai,Tool:Artifact,Published /Users/ben/Desktop/site-tools/index.html at https://claude.ai/code/artifact/265992ca-5681-4a1d-a198-d039dd9849c3,301.06,301.56,tool_result,tool,Artifact,,,,,81feeb27-c27d-4526-94ec-c439b3096f39,text,301.46,301.06,298.728,marker,
ai,Claude,"Done — here's the live course website: **https://claude.ai/code/artifact/265992ca-5681-4a1d-a198-d039dd9849c3**

The file is also saved at `/Users/ben/Desktop/site-tools/index.html`.

### What I built
A modern-academic single-page site in deep navy with a restrained amber-gold accent. The distinctive move: **serif headings paired with a monospace utility voice** (eyebrows, week numbers, due dates) — encoding the course's own thesis about being a thoughtful human in a computational world.

**Sections**
- **Hero** — title, one-line thesis pulled from your overview, and a metadata strip (No prerequisites · All backgrounds · Weekly units · 3 assignments)
- **Overview** — your framing paragraph, with the key skills emphasized
- **Learning Goals** — six goal cards drawn from the overview (Data, Learning, Information, AI, Ethics, Identity)
- **Schedule** — the centerpiece: a real 15-week timeline with discussion/assignment chips, a Spring Break row, and tabular due dates. I marked the two final units with **★** for the ""2 weeks to complete"" note
- **Assignments** — three assignment cards + a note about weekly discussions and the Week 1 survey
- **Instructor & Contact** — placeholder fields (shown in italic) for you to fill in

It's fully responsive, works in **light and dark mode**, and respects reduced-motion.

### A few things I filled with placeholders or inferred — tell me and I'll fix
- **Term year** — dates run Jan 17 → Apr 26, so I labeled it ""Spring Semester"" without a year. Which year?
- **Instructor name, email, office hours, meeting time/location** — all placeholders right now
- **The ★ two-week units** — I put the marker on the last two content units (Data Storytelling, Coding). If those aren't the right ones, let me know
- **Assignment descriptions** — I wrote plausible one-liners from the topics; happy to swap in your real prompts
- **Institution name / logo** — not shown yet

Want me to adjust the palette, add readings to the schedule, or wire in any of the real details above?",84.834,312.674,message,assistant,,,,claude-opus-4-8,746,2ba4490d-3d47-4f74-89be-131082eb7931,text,312.574,84.834,301.56,measured,
ai,User,Ok let's add imagery and make it even more meaningful to students. what do you propose?,353.381,361.381,message,user,,,,,,64eab966-2766-42c7-882a-3e35fa72c790,text,361.281,353.381,312.674,estimated,composed
ai,Claude,"Great direction. One key constraint shapes everything: **published artifacts can't load external images** (the CSP blocks all remote hosts). That's actually a feature here — instead of stock photos that feel generic and slow, I'll generate all imagery in code: crisp inline **SVG** and a lightweight **Canvas** backdrop. It stays fast, offline-capable, theme-aware in light/dark, and infinitely tweakable — and it'll feel bespoke to *this* course rather than templated.

Here's what I propose, ordered by how much meaning it adds for students:

1. **Custom topic glyphs** — a hand-drawn line icon for each learning goal and each schedule topic (data, learning, information, AI, ethics, identity, design, coding…). Turns the schedule and goal cards from text lists into something scannable and subject-specific.
2. **Ambient hero backdrop** — a slow generative ""information network"": drifting nodes that link as they pass each other, in navy + amber. It literally pictures the course's thesis — connection, data, and AI weaving through how we learn. Renders a still frame under reduced-motion.
3. **A course-arc timeline** — a visual spine of the whole term so students see the shape of the journey and where the three assignments land, before they hit the detailed table.
4. **Meaning, not just decoration** — an **""By the end, I can…"" outcomes band** written in the student's own voice, plus a short **""How this course works""** strip (weekly rhythm, realistic effort, the *no-prerequisites* reassurance) and a **""Start here""** cue.

Two quick calls and I'll build:",361.381,396.982,message,assistant,,,,claude-opus-4-8,2611,1a11f445-69d3-49d9-bc73-deef44d0a43f,text,396.882,361.381,361.381,estimated,
ai,Tool:AskUserQuestion,"[AskUserQuestion] {""questions"": [{""question"": ""Which of these should I add? (Pick any \u2014 I recommend all four for the fullest student experience.)"", ""header"": ""Scope"", ""multiSelect"": true, ""options"": [{""label"": ""Topic glyphs"", ""description"": ""Custom inline-SVG line icons for each learning goal and each schedule topic. Highest scannability payoff.""}, {""label"": ""Generative hero backdrop"", ""description"": ""Animated node-network Canvas behind the hero \u2014 the course's thesis pictured. Reduced-motion safe.""}, {""",403.24,403.74,tool_call,tool,AskUserQuestion,,,claude-opus-4-8,,3523ea27-9daa-4e81-bda6-54cce0c603ba,text,403.64,403.24,396.982,marker,
ai,Tool:AskUserQuestion,"Your questions have been answered: ""Which of these should I add? (Pick any — I recommend all four for the fullest student experience.)""=""Topic glyphs, Generative hero backdrop, Course-arc timeline, Student-voice content"", ""How present should the animated hero backdrop be?""=""Subtle & ambient"". You can now continue with these answers in mind.",417.919,418.419,tool_result,tool,AskUserQuestion,,,,,5e8c91ef-10fc-4fdb-a2e5-580148cea556,text,418.319,417.919,403.74,marker,
ai,Claude,"Excellent — all four, with a subtle ambient backdrop. Since artifacts can't fetch external images, I'll generate everything in code: an inline SVG icon sprite, a Canvas node-network, and an SVG course arc. Let me rebuild the page.",617.061,629.728,message,assistant,,,,claude-opus-4-8,33583,0a313259-8cf7-4e6c-982f-38ad4a0da549,text,629.628,617.061,418.419,estimated,
